TransactionID,CustomerID,MovieID,RentalDate,ReturnDate,RentalCost,LateFee,RewindFlag,CreatedDate,UpdatedDate
A4E3C4DD-6188-4145-9FF1-24C2C603273D,25127C2C-4874-42BE-9567-2EBF26DB9ECD,3066F103-C0F3-4BE2-892A-96B5C37458AA,20170323,20170326,2.95,0.00,1,2017-03-23,2017-03-26
24248DC8-8F06-4859-96D8-22BA4B659F36,3291F9D7-B7CF-4D89-A634-61B9F231B8FA,4A66B970-5FF0-40FA-A011-A5FF5EBF2B7C,20170323,20170327,2.95,1.00,0,2017-03-23,2017-03-27
956D755B-C078-439F-A922-21A8115C4BC9,A64DCA71-D8CC-4F9F-AC07-68D5060DDACA,31C6782B-0903-42DE-9922-785D88CECDC4,20170323,20170328,2.95,2.00,1,2017-03-23,2017-03-28
60125B56-6235-42A8-BB9D-21DA1DEB2734,797D5EC7-48F4-49EC-9266-0BB7180F252C,D956B45E-58A9-4B90-9D73-9D3C06CCDABE,20170323,20170326,2.95,0.00,1,2017-03-23,2017-03-26
7B936AB3-11EE-4BC2-9685-223BC395A769,1D6526FF-6FE2-4D54-B88A-5AD1AD27007A,AB46FC9C-59BB-419A-8834-6F98648188F5,20170323,20170326,4.95,0.00,1,2017-03-23,2017-03-26
031F312F-ABDA-492B-8707-20C49675DFE3,3AC5CF3A-ECB7-41E9-98FC-937D24F76D55,34F970ED-FFC0-4573-9CF4-C024EC999449,20170323,20170326,4.95,0.00,0,2017-03-23,2017-03-26
5AF705B5-7C6E-460F-A0DB-200582217EAA,0768152B-2E5A-443E-88E2-62434E7EA09E,6EBE0318-CA42-474B-99D8-913627D14FAC,20170323,20170326,4.95,0.00,0,2017-03-23,2017-03-26
C407D1A7-7BA1-49CE-AA34-3D15B883C748,16E9F859-3EEC-41E6-AD94-2ABA593F0D5D,9F8BEF81-E8E8-4A4C-B4E6-E30EB669FFE2,20170323,20170326,2.95,0.00,0,2017-03-23,2017-03-26
995B3749-0865-4ED6-81EF-3CADA172A419,0768152B-2E5A-443E-88E2-62434E7EA09E,5058BC92-DE43-4A2B-8407-50056895E7E1,20170323,20170326,2.95,0.00,0,2017-03-23,2017-03-26
2F976F3C-E219-4563-8116-35C9FB52296D,88A05466-55F8-4D4D-9C90-FDEEBE6597D6,6EBE0318-CA42-474B-99D8-913627D14FAC,20170323,20170326,4.95,0.00,1,2017-03-23,2017-03-26
E0F672CD-55D4-4897-8F0D-318459DECFC5,0A9E5397-9B2B-4F7A-9A27-76DD03FA6FF9,CDE96325-8146-4151-8454-2EACC6139DC9,20170323,20170326,4.95,0.00,0,2017-03-23,2017-03-26
6E5F879B-9E74-46B9-89A8-32C39DE60080,A64DCA71-D8CC-4F9F-AC07-68D5060DDACA,30585921-1B41-4401-B763-AAC15ADAD0E0,20170323,20170326,4.95,0.00,0,2017-03-23,2017-03-26
8E2CA4F9-65B4-42DB-9283-32B995902D3E,0AAE3A3C-8AA7-4411-85FE-BEE55C59F562,EDCAFAA6-BE43-4930-8AFF-F4AD8D5F405F,20170323,20170326,2.95,0.00,0,2017-03-23,2017-03-26
F1BF7403-D21C-40F0-8F8F-32E07828C98A,BEDE2931-70FA-4EF9-AB82-41E7527FE65B,49707BD7-5C63-46F2-9AF7-BC14D5C5D12B,20170323,20170326,2.95,0.00,0,2017-03-23,2017-03-26
DC08F517-6B24-41C1-B823-2FA68EE52AFB,4B302B91-A1D1-4C7A-BC98-8BBB37339124,B12034B8-92B3-46A6-920C-AC71726630A9,20170323,20170326,4.95,0.00,0,2017-03-23,2017-03-26
36C25921-4A1B-4D67-9D5A-2FB19D5E9ED6,18E2BAE0-4997-4A48-A4CF-BF1D3E1C37DB,9F8BEF81-E8E8-4A4C-B4E6-E30EB669FFE2,20170323,20170326,2.95,0.00,0,2017-03-23,2017-03-26
05499A2F-C11D-44BF-A174-2E1AE2ED10D6,D61E6E18-A323-4438-8FFC-3103A6AA86F4,BF9EE887-D539-4E66-AEAC-8797BE6B456F,20170323,20170328,2.95,2.00,0,2017-03-23,2017-03-28
BA108D9C-88F1-4430-B841-F7DB3D870FC3,91AB450F-09A1-4611-8F26-3D861C3304B0,F4CEC240-BE57-4C38-8284-65E9ED134D9C,20170323,20170328,4.95,2.00,0,2017-03-23,2017-03-28
D2EF70C5-1349-466F-9BDD-F753449E031D,18ED2E51-D127-43C1-9E1E-548169144CBA,FA408465-EF4C-4D5A-8DAB-05568CF3799C,20170323,20170327,2.95,1.00,1,2017-03-23,2017-03-27
1236C178-2E18-4354-B335-F99ED85FCE40,FE9DC508-6D22-49FD-99DC-F24F1C6D6089,9F8BEF81-E8E8-4A4C-B4E6-E30EB669FFE2,20170323,20170327,2.95,1.00,0,2017-03-23,2017-03-27
27764DA2-D45F-454D-A13D-FA493CB84BB5,D5558AAB-BC2E-47A8-B20C-AAF7F6E5EAE1,8F6BE3F1-468B-4EA1-A7F3-1CAAE88BFBB3,20170323,20170327,2.95,1.00,0,2017-03-23,2017-03-27
5529767C-5360-4594-AAA8-FBE2F3A25D9B,AA7AFFDE-B309-449D-AA74-D983A04DC043,5B7D9104-94F3-4547-A353-9D82A44F84B6,20170323,20170328,2.95,2.00,0,2017-03-23,2017-03-28
60313B76-7560-4299-B388-FEB63DAFDC9B,0CB25692-6FD8-4E6B-BB4C-55D8A8C33BCE,2533E69A-8DF7-4AFD-B413-66642CD86264,20170323,20170327,4.95,1.00,1,2017-03-23,2017-03-27
491D212D-1AF9-4560-9B19-2DC2A3E4BE3C,BF853613-E6E6-4180-A596-DDB6195ECB52,3689B55D-AB67-4C9F-AD39-A3B81634A1FA,20170324,20170327,4.95,0.00,1,2017-03-24,2017-03-27
CDD6C536-C635-45FF-9896-2F5B1E457A27,BEDE2931-70FA-4EF9-AB82-41E7527FE65B,30585921-1B41-4401-B763-AAC15ADAD0E0,20170324,20170327,4.95,0.00,1,2017-03-24,2017-03-27
418DC8FA-B99C-483D-9573-33A36F9C410B,23744E24-C344-4641-A0ED-326507C89C94,34F970ED-FFC0-4573-9CF4-C024EC999449,20170324,20170327,4.95,0.00,1,2017-03-24,2017-03-27
6ED0A448-EF8E-42C8-8DA1-34013DB1D4A6,0185BCF5-4098-4065-9C90-9B84E822A9A7,6762D74F-D9BC-4A83-BBD0-56C6B54AEB48,20170324,20170327,4.95,0.00,0,2017-03-24,2017-03-27
9EF9959B-EBA8-46D5-9388-35E12E6C04AB,BEDE2931-70FA-4EF9-AB82-41E7527FE65B,254BFE1D-6141-4474-B689-89AFE1DBF55F,20170324,20170328,2.95,1.00,1,2017-03-24,2017-03-28
1911CB44-29E0-4088-BDF4-368998991451,3BA863F6-C9DD-4AC9-A85D-05D6F5F72383,5B7D9104-94F3-4547-A353-9D82A44F84B6,20170324,20170327,2.95,0.00,1,2017-03-24,2017-03-27
FC1B531B-5D11-48F8-9B9E-369AA752A4CD,9CA21C61-1A4F-435C-94AE-9BCC73E388A5,30585921-1B41-4401-B763-AAC15ADAD0E0,20170324,20170329,4.95,2.00,1,2017-03-24,2017-03-29
05F18D96-824F-48FB-A4C2-37606A3BD8AB,308CE9CF-EF8D-4ECD-8570-A5EF9C6A1656,7B153DF0-0E5F-4B3E-BCD3-CEDAEB1F4E93,20170324,20170327,2.95,0.00,0,2017-03-24,2017-03-27
991F0472-7B4A-445B-AB06-389C31F510C3,0185BCF5-4098-4065-9C90-9B84E822A9A7,C36D3485-6793-4B38-ACA7-9023289C326A,20170324,20170329,2.95,2.00,1,2017-03-24,2017-03-29
73EA3E75-6FFD-4292-8AF5-37C33347EAA7,BB2ACFEF-F4C2-40FE-9376-12D1BE6E27FE,D1CC08BD-109D-425B-962D-DE2542CC727C,20170324,20170327,2.95,0.00,1,2017-03-24,2017-03-27
6F5BC2D1-05AD-458A-BE59-3CBEF08D46F6,310887B6-5FF7-47CE-84A9-F350F9D92B9E,3689B55D-AB67-4C9F-AD39-A3B81634A1FA,20170324,20170329,4.95,2.00,0,2017-03-24,2017-03-29
67DF6A28-5D7D-4DD6-8D04-3A0FDD89C312,BEDE2931-70FA-4EF9-AB82-41E7527FE65B,583ECFFF-1497-4043-B2B0-040A0FD4754A,20170324,20170327,2.95,0.00,0,2017-03-24,2017-03-27
2982ACEE-2582-4663-87BB-1F8D9C165A90,5D05837D-826F-4C6F-99A5-7F7919337767,ED026D86-5339-4AC5-9C4E-4BFFE5FF32F4,20170324,20170328,2.95,1.00,1,2017-03-24,2017-03-28
74CC5030-1D46-42BA-9B3C-21E622F48438,706CCEE5-4E7B-42F7-953B-C86DF761586E,B12034B8-92B3-46A6-920C-AC71726630A9,20170324,20170327,4.95,0.00,0,2017-03-24,2017-03-27
5065FDFE-AB40-4905-A972-2173041395D4,C95D4AFF-3AF1-4EB1-8E7B-1D5A7AB211BE,2533E69A-8DF7-4AFD-B413-66642CD86264,20170324,20170329,4.95,2.00,1,2017-03-24,2017-03-29
DF0FC552-A2E9-45A7-8AAD-232274CB610F,21CB8446-CC8B-4EC5-9BB3-0AE95F8D3430,C8325E72-F59F-41D1-B9F0-326AC7E95B60,20170324,20170329,2.95,2.00,0,2017-03-24,2017-03-29
179B4E32-93AC-4303-92F1-248DCE94E46E,BEDE2931-70FA-4EF9-AB82-41E7527FE65B,8A101E6B-4900-4C16-8D7A-E1B3229BF56D,20170324,20170327,2.95,0.00,1,2017-03-24,2017-03-27
7CBC2012-32E9-4C39-9A31-276333E87815,23EA946E-B0B6-4A99-9476-99EA69BE55F5,C12515FC-DD6F-41B6-904E-573F8E373471,20170324,20170327,4.95,0.00,0,2017-03-24,2017-03-27
B7DFFBCB-3BE5-49E4-9189-298A3B253DF6,BD917FBB-565F-4006-BD32-923AEF5B2F37,F4CEC240-BE57-4C38-8284-65E9ED134D9C,20170324,20170329,4.95,2.00,1,2017-03-24,2017-03-29
82A1F0A5-431D-404D-BCB0-28E1E7D359F4,21CB8446-CC8B-4EC5-9BB3-0AE95F8D3430,B12034B8-92B3-46A6-920C-AC71726630A9,20170324,20170327,4.95,0.00,1,2017-03-24,2017-03-27
E5707F3E-FB9D-4172-BB58-1C2F0E84A50F,248B5F8A-ABF4-4957-ADEB-B4B98A6C03E9,F4CEC240-BE57-4C38-8284-65E9ED134D9C,20170324,20170327,4.95,0.00,0,2017-03-24,2017-03-27
3020677F-08D2-42A3-9325-1C5B4355BED5,23EA946E-B0B6-4A99-9476-99EA69BE55F5,657EE9F1-BDA3-4035-B170-0A09111A1546,20170324,20170328,2.95,1.00,0,2017-03-24,2017-03-28
F43A66D1-77C5-40DA-BE48-176D52D73A70,91AB450F-09A1-4611-8F26-3D861C3304B0,3689B55D-AB67-4C9F-AD39-A3B81634A1FA,20170324,20170329,4.95,2.00,0,2017-03-24,2017-03-29
0DF3E04F-B820-45E2-934C-1741FF2223E4,3AC5CF3A-ECB7-41E9-98FC-937D24F76D55,C12515FC-DD6F-41B6-904E-573F8E373471,20170324,20170328,4.95,1.00,0,2017-03-24,2017-03-28
B0D88312-2750-499A-A216-1465F656F8F7,308CE9CF-EF8D-4ECD-8570-A5EF9C6A1656,E3339F7E-894D-4FC7-BDD9-4747A913D829,20170324,20170327,2.95,0.00,1,2017-03-24,2017-03-27
D4C2E175-2770-4C42-8602-14B386A19882,248B5F8A-ABF4-4957-ADEB-B4B98A6C03E9,4D1C6020-A529-42A9-8342-13E763C5816D,20170324,20170327,2.95,0.00,0,2017-03-24,2017-03-27
5E33DC39-87B4-494F-A413-13F68A08B52E,B09477DC-5DCD-412A-AC13-01606E390264,6DF4E483-ADBE-4DBE-8DE7-D363D7CE0A4E,20170324,20170327,4.95,0.00,1,2017-03-24,2017-03-27
85E57FFD-BB7F-40C1-80F9-159C53C36B64,3AC5CF3A-ECB7-41E9-98FC-937D24F76D55,CDE96325-8146-4151-8454-2EACC6139DC9,20170324,20170328,4.95,1.00,1,2017-03-24,2017-03-28
44866DD0-1849-4E10-98E5-1648BD931F02,B8B9CE77-91FC-4DFE-B691-89C96E6CFE47,5BF2E1E8-8AE6-45DC-8747-FCA5E444176F,20170324,20170327,2.95,0.00,0,2017-03-24,2017-03-27
D4D9033B-A637-43C5-B2AD-1628B4B483C1,BEDE2931-70FA-4EF9-AB82-41E7527FE65B,AB46FC9C-59BB-419A-8834-6F98648188F5,20170324,20170327,4.95,0.00,1,2017-03-24,2017-03-27
84826983-4BBA-4FD1-9E60-16A6C515EEA4,9CA21C61-1A4F-435C-94AE-9BCC73E388A5,B12034B8-92B3-46A6-920C-AC71726630A9,20170324,20170327,4.95,0.00,0,2017-03-24,2017-03-27
61FCD638-B248-4A93-AE34-10F753441A2F,70E9F4BF-CF0D-43A6-9337-FCA7AC292ACF,BF9EE887-D539-4E66-AEAC-8797BE6B456F,20170324,20170327,2.95,0.00,0,2017-03-24,2017-03-27
E7A2EEA1-369F-4CA1-AEE4-113FF5DFD25C,BF853613-E6E6-4180-A596-DDB6195ECB52,AB46FC9C-59BB-419A-8834-6F98648188F5,20170324,20170327,4.95,0.00,0,2017-03-24,2017-03-27
A260C427-E9A4-4853-ABBA-0C58088C974C,1E9FF997-8255-43B7-840C-53D1290C2F16,C12515FC-DD6F-41B6-904E-573F8E373471,20170324,20170327,4.95,0.00,0,2017-03-24,2017-03-27
3344C188-E204-453C-9870-09D818A9B2E6,792BC953-83D5-45DC-98CA-673C05F6D589,902911EE-0D4B-41C2-9339-3877FB13B86A,20170324,20170327,2.95,0.00,0,2017-03-24,2017-03-27
EF2F3A14-0E22-47DC-BDD8-0AE101FACA3A,58A6E6E5-B4CD-4A19-B4C0-5ECB1627038A,6EBE0318-CA42-474B-99D8-913627D14FAC,20170324,20170327,4.95,0.00,1,2017-03-24,2017-03-27
058C8CC7-2E6C-4B7C-8F4C-08914C344794,32B40FAD-DD37-4565-AB81-3A21FD39FD2F,60460567-E615-41F6-AE9B-6691C6C95ED1,20170324,20170327,2.95,0.00,0,2017-03-24,2017-03-27
92A6B8E5-66F9-46A4-8905-0863216D1544,9864AA6C-2FE9-414E-9BF5-43F81DBEA47D,C12515FC-DD6F-41B6-904E-573F8E373471,20170324,20170327,4.95,0.00,0,2017-03-24,2017-03-27
F361490A-0928-42FA-A8D7-00948FCCEE2F,248B5F8A-ABF4-4957-ADEB-B4B98A6C03E9,C12515FC-DD6F-41B6-904E-573F8E373471,20170324,20170327,4.95,0.00,1,2017-03-24,2017-03-27
F651173D-548A-4286-BE25-0690FFA6A457,BD917FBB-565F-4006-BD32-923AEF5B2F37,4344A0D7-5E39-4220-BACC-A996F5B51741,20170324,20170327,2.95,0.00,0,2017-03-24,2017-03-27
BF60F918-A396-42F7-9791-060691C4F649,3291F9D7-B7CF-4D89-A634-61B9F231B8FA,C12515FC-DD6F-41B6-904E-573F8E373471,20170324,20170327,4.95,0.00,0,2017-03-24,2017-03-27
8CAB476B-DE5A-4A06-852B-5589712F7960,BC1BE23A-1B9E-433E-B244-CBF4501B71B6,6762D74F-D9BC-4A83-BBD0-56C6B54AEB48,20170324,20170327,4.95,0.00,0,2017-03-24,2017-03-27
E7D8BBD0-29B7-402B-806F-557D79C1308D,01E5C757-DF0C-4941-8E5E-279044086DB5,B12034B8-92B3-46A6-920C-AC71726630A9,20170324,20170329,4.95,2.00,1,2017-03-24,2017-03-29
6A204B30-0BE0-4DC2-A4C1-5504C8A85B86,23EA946E-B0B6-4A99-9476-99EA69BE55F5,6762D74F-D9BC-4A83-BBD0-56C6B54AEB48,20170324,20170328,4.95,1.00,1,2017-03-24,2017-03-28
3DB3113C-7F20-4EB4-A7FE-5662F3CFC67B,FE9DC508-6D22-49FD-99DC-F24F1C6D6089,B12034B8-92B3-46A6-920C-AC71726630A9,20170324,20170327,4.95,0.00,0,2017-03-24,2017-03-27
3CB37879-CA61-492B-8B53-4F0C4896F4F6,21158F3A-2572-40DE-B96C-A145FBC4A7F0,9B6ADE5A-5F7A-43FE-981E-1E9017224206,20170324,20170329,2.95,2.00,0,2017-03-24,2017-03-29
9CDDE933-432F-43F7-B7C6-51D19A7F5290,4E4E6912-D983-4433-836D-1771033E25BD,B943AB3D-6F94-4BE4-A757-BA95BB8180F9,20170324,20170329,2.95,2.00,0,2017-03-24,2017-03-29
4A812460-3C2F-473F-A2C0-5191BECB4E07,BD917FBB-565F-4006-BD32-923AEF5B2F37,6EBE0318-CA42-474B-99D8-913627D14FAC,20170324,20170328,4.95,1.00,0,2017-03-24,2017-03-28
40AEA4F7-FC38-4531-AB6A-50C19A02F45A,B14EA582-B33C-4143-8A4C-BFF86096329A,2533E69A-8DF7-4AFD-B413-66642CD86264,20170324,20170327,4.95,0.00,0,2017-03-24,2017-03-27
2B421C0D-D4CD-47E2-A456-537C3E23C05E,FA0039A7-8698-455E-A894-219243FBFD7E,ED026D86-5339-4AC5-9C4E-4BFFE5FF32F4,20170324,20170327,2.95,0.00,0,2017-03-24,2017-03-27
AE1E6C28-0D2B-48F3-AC6F-4B3053E4402A,3BA863F6-C9DD-4AC9-A85D-05D6F5F72383,AB46FC9C-59BB-419A-8834-6F98648188F5,20170324,20170327,4.95,0.00,1,2017-03-24,2017-03-27
80F2D984-A499-40A4-829B-4B2C29DFC6B5,8E6DDDD5-B80B-4A79-8FF4-FD09C0977EA4,61B45043-5E35-4193-AFF0-64B4321ADCFE,20170324,20170328,2.95,1.00,0,2017-03-24,2017-03-28
39A2EFAA-B9EC-4B8C-880E-4523EAE9ADA9,BD917FBB-565F-4006-BD32-923AEF5B2F37,6EBE0318-CA42-474B-99D8-913627D14FAC,20170324,20170327,4.95,0.00,0,2017-03-24,2017-03-27
148D1C71-A39C-4A57-99B0-4769CAAF5000,0185BCF5-4098-4065-9C90-9B84E822A9A7,44F4AF56-7C39-4340-B10E-56799D55ED62,20170324,20170329,2.95,2.00,0,2017-03-24,2017-03-29
ECB0C3A7-BB76-4929-A481-3ECF1A2F0D7A,9864AA6C-2FE9-414E-9BF5-43F81DBEA47D,EDCAFAA6-BE43-4930-8AFF-F4AD8D5F405F,20170324,20170328,2.95,1.00,0,2017-03-24,2017-03-28
338B61A2-6EF3-4205-9F12-3EF7C423413B,BF853613-E6E6-4180-A596-DDB6195ECB52,23B3248E-F2E6-43B5-B7E4-162525C1C61A,20170324,20170327,2.95,0.00,1,2017-03-24,2017-03-27
9F95DAAE-4AA6-4E68-8BD3-42615A648DE6,8E6DDDD5-B80B-4A79-8FF4-FD09C0977EA4,6DF4E483-ADBE-4DBE-8DE7-D363D7CE0A4E,20170324,20170327,4.95,0.00,0,2017-03-24,2017-03-27
F402148A-6264-4A58-BFBF-4409B84CF559,B96279EA-1EFE-4FA6-8E02-7E75F81A25CE,61B45043-5E35-4193-AFF0-64B4321ADCFE,20170324,20170328,2.95,1.00,1,2017-03-24,2017-03-28
60588F3C-C8CA-40C1-ADA5-4468F1DB86A2,5D05837D-826F-4C6F-99A5-7F7919337767,B9837486-7679-430A-BB4E-EE4098F55984,20170324,20170329,2.95,2.00,0,2017-03-24,2017-03-29
E0300E66-51B9-4C5D-9914-6CBF41E08374,A64392E4-9E16-463A-A9E5-91917F304056,8DDCCB91-424B-48AC-8124-12959F61207C,20170324,20170328,2.95,1.00,1,2017-03-24,2017-03-28
D00A3622-1C8E-41A1-A95E-6E8149BAB478,23EA946E-B0B6-4A99-9476-99EA69BE55F5,F4CEC240-BE57-4C38-8284-65E9ED134D9C,20170324,20170327,4.95,0.00,1,2017-03-24,2017-03-27
AA8AF772-1A00-498F-8C11-719143C0DFA4,9864AA6C-2FE9-414E-9BF5-43F81DBEA47D,B12034B8-92B3-46A6-920C-AC71726630A9,20170324,20170328,4.95,1.00,1,2017-03-24,2017-03-28
7471E232-B2BD-4F32-93A0-75A808BB4430,0E4897ED-2271-49B8-98DA-2EAD15F23850,FA408465-EF4C-4D5A-8DAB-05568CF3799C,20170324,20170329,2.95,2.00,0,2017-03-24,2017-03-29
291BB3A3-B895-4909-9E4A-74B59850ABC9,18E2BAE0-4997-4A48-A4CF-BF1D3E1C37DB,F0E4DCE8-D687-4996-96BC-FB68898AD3E7,20170324,20170327,2.95,0.00,1,2017-03-24,2017-03-27
B89884B4-50E8-44D7-89CA-740443A98260,BEDE2931-70FA-4EF9-AB82-41E7527FE65B,34F970ED-FFC0-4573-9CF4-C024EC999449,20170324,20170329,4.95,2.00,0,2017-03-24,2017-03-29
494951FC-66B8-4A6A-99E4-73660282B9B7,000367E9-81DA-45D3-9391-DB4A3143C76E,D956B45E-58A9-4B90-9D73-9D3C06CCDABE,20170324,20170327,2.95,0.00,0,2017-03-24,2017-03-27
4CFE9BAA-F8AF-49C2-B943-73ACEC5EF11A,FE9DC508-6D22-49FD-99DC-F24F1C6D6089,F8718447-40F5-468B-9C8D-BAC272B0FC43,20170324,20170327,2.95,0.00,1,2017-03-24,2017-03-27
421BC4F1-B8FA-4450-A15D-638403A12261,BEDE2931-70FA-4EF9-AB82-41E7527FE65B,D2136C7D-2691-4281-8149-1814E9092AA2,20170324,20170327,2.95,0.00,0,2017-03-24,2017-03-27
585F2C1D-34B9-4A6E-9D10-644B87C01F4E,BD917FBB-565F-4006-BD32-923AEF5B2F37,271820D5-3997-4CE5-A40B-FDC52F506DF5,20170324,20170327,2.95,0.00,0,2017-03-24,2017-03-27
8F710C23-8BD7-4E67-8E21-642A4CC01656,0690DB2E-D4EE-4B73-8E3D-6694B1330B1B,3689B55D-AB67-4C9F-AD39-A3B81634A1FA,20170324,20170329,4.95,2.00,0,2017-03-24,2017-03-29
7A5652B3-4888-47CB-B66D-67E65077AA65,BB2ACFEF-F4C2-40FE-9376-12D1BE6E27FE,657EE9F1-BDA3-4035-B170-0A09111A1546,20170324,20170327,2.95,0.00,1,2017-03-24,2017-03-27
DC32599F-8ECB-4814-B65A-5E9484FD57B3,FA0039A7-8698-455E-A894-219243FBFD7E,0EE64E27-5B3E-49F4-901F-DF223F01E1F0,20170324,20170328,2.95,1.00,1,2017-03-24,2017-03-28
00BB9490-4990-4EFA-84C2-621CB5768FF0,9864AA6C-2FE9-414E-9BF5-43F81DBEA47D,3689B55D-AB67-4C9F-AD39-A3B81634A1FA,20170324,20170327,4.95,0.00,0,2017-03-24,2017-03-27
CF6F8E78-E7D2-4D5C-82D9-89131351EB41,0E4897ED-2271-49B8-98DA-2EAD15F23850,71222958-647C-47F7-AC53-02AB4151D69E,20170324,20170327,2.95,0.00,1,2017-03-24,2017-03-27
0977DDD8-6DE4-4DEA-BA78-887131D6F0D2,32B40FAD-DD37-4565-AB81-3A21FD39FD2F,AB46FC9C-59BB-419A-8834-6F98648188F5,20170324,20170328,4.95,1.00,0,2017-03-24,2017-03-28
05DC5E4D-80EC-44D5-A083-883CC82376EB,BD917FBB-565F-4006-BD32-923AEF5B2F37,F4CEC240-BE57-4C38-8284-65E9ED134D9C,20170324,20170329,4.95,2.00,1,2017-03-24,2017-03-29
5EE7EDAC-C7B7-477E-91D8-898F56AC42A4,BD917FBB-565F-4006-BD32-923AEF5B2F37,4D1C6020-A529-42A9-8342-13E763C5816D,20170324,20170328,2.95,1.00,0,2017-03-24,2017-03-28
1F1A0B65-C702-41BE-A698-891ECA40B460,482F0BD6-C167-4B30-8EBF-9ED1604402D0,3689B55D-AB67-4C9F-AD39-A3B81634A1FA,20170324,20170327,4.95,0.00,0,2017-03-24,2017-03-27
C34AD185-54D6-4937-97B7-879ED40BDCEA,2FFA319D-B82D-48CE-83C0-A2755E996967,AB46FC9C-59BB-419A-8834-6F98648188F5,20170324,20170327,4.95,0.00,0,2017-03-24,2017-03-27
63FB7AC2-13E1-4733-8E26-87D64B7B36BF,AA7AFFDE-B309-449D-AA74-D983A04DC043,C7CF48B9-A5EA-42B8-8C84-2413E863AA6F,20170324,20170327,2.95,0.00,1,2017-03-24,2017-03-27
A61CC586-A397-4A1F-9E1D-87CE79DA5C23,3AC5CF3A-ECB7-41E9-98FC-937D24F76D55,2533E69A-8DF7-4AFD-B413-66642CD86264,20170324,20170327,4.95,0.00,1,2017-03-24,2017-03-27
9C91A23B-5882-455D-A1C1-7FD31965C50B,9CA21C61-1A4F-435C-94AE-9BCC73E388A5,683442C2-0FCD-4CDE-A45B-7439BAB944A2,20170324,20170328,2.95,1.00,0,2017-03-24,2017-03-28
3E89D0DD-6637-42FD-8E0E-7A6AA3892D8B,BD917FBB-565F-4006-BD32-923AEF5B2F37,55008272-E67C-459E-91DB-77A2EBC934BE,20170324,20170327,2.95,0.00,0,2017-03-24,2017-03-27
13ECC6C9-AA08-40C8-9092-90773FBC4B1A,BD917FBB-565F-4006-BD32-923AEF5B2F37,61B45043-5E35-4193-AFF0-64B4321ADCFE,20170324,20170327,2.95,0.00,0,2017-03-24,2017-03-27
A63DDD62-7542-4526-B818-900CA285FEB8,9CA21C61-1A4F-435C-94AE-9BCC73E388A5,B943AB3D-6F94-4BE4-A757-BA95BB8180F9,20170324,20170327,2.95,0.00,0,2017-03-24,2017-03-27
3F1120CF-AE95-4EB5-9066-8EAFC45F954E,BD917FBB-565F-4006-BD32-923AEF5B2F37,38DC075F-8E40-488A-9BF0-17B7730D58E5,20170324,20170328,2.95,1.00,0,2017-03-24,2017-03-28
F6FAD369-CAE7-4507-88EE-8AB1C02833E6,0E4897ED-2271-49B8-98DA-2EAD15F23850,6762D74F-D9BC-4A83-BBD0-56C6B54AEB48,20170324,20170328,4.95,1.00,1,2017-03-24,2017-03-28
3E21FC7B-6A49-4A9E-B7E7-8BFDE2B2AAE4,AA7AFFDE-B309-449D-AA74-D983A04DC043,30585921-1B41-4401-B763-AAC15ADAD0E0,20170324,20170327,4.95,0.00,0,2017-03-24,2017-03-27
D1ED3448-E9DC-4961-85CA-8CDDE886F7A1,248B5F8A-ABF4-4957-ADEB-B4B98A6C03E9,AB46FC9C-59BB-419A-8834-6F98648188F5,20170324,20170327,4.95,0.00,0,2017-03-24,2017-03-27
85E61B40-F74A-40F2-ABAF-98D7B40180D7,3AC5CF3A-ECB7-41E9-98FC-937D24F76D55,4A79033E-0E59-46C3-977A-9956E764342B,20170324,20170328,2.95,1.00,0,2017-03-24,2017-03-28
C2DA4A75-497C-4298-BAEA-992D935D9CCC,310887B6-5FF7-47CE-84A9-F350F9D92B9E,CCBEAECA-9287-4393-AA93-D09699F4E069,20170324,20170327,2.95,0.00,0,2017-03-24,2017-03-27
93894B70-A88D-42EA-8273-9695C2CD3034,C5A86C80-8F16-4543-BE9E-7E8158DFDBA4,2533E69A-8DF7-4AFD-B413-66642CD86264,20170324,20170327,4.95,0.00,0,2017-03-24,2017-03-27
35712527-D5D0-4297-B751-9686857DA6BA,21CB8446-CC8B-4EC5-9BB3-0AE95F8D3430,3689B55D-AB67-4C9F-AD39-A3B81634A1FA,20170324,20170327,4.95,0.00,1,2017-03-24,2017-03-27
28DD6B75-11D2-4E14-A82A-91F47465A421,18E2BAE0-4997-4A48-A4CF-BF1D3E1C37DB,2533E69A-8DF7-4AFD-B413-66642CD86264,20170324,20170328,4.95,1.00,0,2017-03-24,2017-03-28
864D94CF-A16C-4176-8958-B28A52B0C95F,D7125DBE-F242-4D62-B817-9FF04F463420,6762D74F-D9BC-4A83-BBD0-56C6B54AEB48,20170324,20170327,4.95,0.00,0,2017-03-24,2017-03-27
D2E6A8A6-8974-4F36-A90C-B3892E13A271,14042897-9C47-4E60-962F-0CAFB43F90FE,CDE96325-8146-4151-8454-2EACC6139DC9,20170324,20170328,4.95,1.00,0,2017-03-24,2017-03-28
146F1A13-665E-42E2-8228-B4171548F93B,3C52474B-041A-4E91-8C91-C10C4FA409E3,AB46FC9C-59BB-419A-8834-6F98648188F5,20170324,20170327,4.95,0.00,0,2017-03-24,2017-03-27
